"BALL, PIN, ALLEY, LANE, MUG, TEE, PEN, TOTE, WON, TOO, ATE, FOR, EXTRA, COPY, BACKUP, SPARE","BALL, PIN, ALLEY, LANE"
"BALL, PIN, ALLEY, LANE, MUG, TEE, PEN, TOTE, WON, TOO, ATE, FOR, EXTRA, COPY, BACKUP, SPARE","MUG, TEE, PEN, TOTE"
"BALL, PIN, ALLEY, LANE, MUG, TEE, PEN, TOTE, WON, TOO, ATE, FOR, EXTRA, COPY, BACKUP, SPARE","WON, TOO, ATE, FOR"
"BALL, PIN, ALLEY, LANE, MUG, TEE, PEN, TOTE, WON, TOO, ATE, FOR, EXTRA, COPY, BACKUP, SPARE","EXTRA, COPY, BACKUP, SPARE"
"DOG, MITT, DIGIT, PIGGY, CAR, BUS, TRUCK, MOTORCYCLE, ANIMAL, SCOOTER, BEAKER, GONZO, CHEF, HOST, BARTENDER, SERVER","DOG, MITT, DIGIT, PIGGY"
"DOG, MITT, DIGIT, PIGGY, CAR, BUS, TRUCK, MOTORCYCLE, ANIMAL, SCOOTER, BEAKER, GONZO, CHEF, HOST, BARTENDER, SERVER","CAR, BUS, TRUCK, MOTORCYCLE"
"DOG, MITT, DIGIT, PIGGY, CAR, BUS, TRUCK, MOTORCYCLE, ANIMAL, SCOOTER, BEAKER, GONZO, CHEF, HOST, BARTENDER, SERVER","ANIMAL, SCOOTER, BEAKER, GONZO"
"DOG, MITT, DIGIT, PIGGY, CAR, BUS, TRUCK, MOTORCYCLE, ANIMAL, SCOOTER, BEAKER, GONZO, CHEF, HOST, BARTENDER, SERVER","CHEF, HOST, BARTENDER, SERVER"
"SPLIT, GLASS, OLD, SIGNS, FIRM, CONCRETE, SOLID, TANGIBLE, FLOAT, SUNDAE, SHAKE, MALT, STAR, HOVER, KEY, DASH","SPLIT, GLASS, OLD, SIGNS"
"SPLIT, GLASS, OLD, SIGNS, FIRM, CONCRETE, SOLID, TANGIBLE, FLOAT, SUNDAE, SHAKE, MALT, STAR, HOVER, KEY, DASH","FIRM, CONCRETE, SOLID, TANGIBLE"
"SPLIT, GLASS, OLD, SIGNS, FIRM, CONCRETE, SOLID, TANGIBLE, FLOAT, SUNDAE, SHAKE, MALT, STAR, HOVER, KEY, DASH","FLOAT, SUNDAE, SHAKE, MALT"
"SPLIT, GLASS, OLD, SIGNS, FIRM, CONCRETE, SOLID, TANGIBLE, FLOAT, SUNDAE, SHAKE, MALT, STAR, HOVER, KEY, DASH","STAR, HOVER, KEY, DASH"
"FALL, DROP, SINK, DIP, STRONG, SOUND, FIT, HEALTHY, SPRING, TAP, FOUNTAIN, WELL, SWIFT, KEYS, SUMMER, NICKS","FALL, DROP, SINK, DIP"
"FALL, DROP, SINK, DIP, STRONG, SOUND, FIT, HEALTHY, SPRING, TAP, FOUNTAIN, WELL, SWIFT, KEYS, SUMMER, NICKS","STRONG, SOUND, FIT, HEALTHY"
"FALL, DROP, SINK, DIP, STRONG, SOUND, FIT, HEALTHY, SPRING, TAP, FOUNTAIN, WELL, SWIFT, KEYS, SUMMER, NICKS","SPRING, TAP, FOUNTAIN, WELL"
"FALL, DROP, SINK, DIP, STRONG, SOUND, FIT, HEALTHY, SPRING, TAP, FOUNTAIN, WELL, SWIFT, KEYS, SUMMER, NICKS","SWIFT, KEYS, SUMMER, NICKS"
"LADLE, WHISK, GRATER, PEELER, CLEAVER, PARTRIDGE, TANNER, BUNKER, PRINCESS, DINOSAUR, MUSHROOM, PLUMBER, FISH, BIRD, REPTILE, MAMMAL","LADLE, WHISK, GRATER, PEELER"
"LADLE, WHISK, GRATER, PEELER, CLEAVER, PARTRIDGE, TANNER, BUNKER, PRINCESS, DINOSAUR, MUSHROOM, PLUMBER, FISH, BIRD, REPTILE, MAMMAL","CLEAVER, PARTRIDGE, TANNER, BUNKER"
"LADLE, WHISK, GRATER, PEELER, CLEAVER, PARTRIDGE, TANNER, BUNKER, PRINCESS, DINOSAUR, MUSHROOM, PLUMBER, FISH, BIRD, REPTILE, MAMMAL","PRINCESS, DINOSAUR, MUSHROOM, PLUMBER"
"LADLE, WHISK, GRATER, PEELER, CLEAVER, PARTRIDGE, TANNER, BUNKER, PRINCESS, DINOSAUR, MUSHROOM, PLUMBER, FISH, BIRD, REPTILE, MAMMAL","FISH, BIRD, REPTILE, MAMMAL"
"TRAIN, RING, BOUQUET, VEIL, MA, BLACK, FROST, SPARROW, GRAM, BOOK, TUBE, IN, COAT, CAKE, CRUST, COVER","TRAIN, RING, BOUQUET, VEIL"
"TRAIN, RING, BOUQUET, VEIL, MA, BLACK, FROST, SPARROW, GRAM, BOOK, TUBE, IN, COAT, CAKE, CRUST, COVER","MA, BLACK, FROST, SPARROW"
"TRAIN, RING, BOUQUET, VEIL, MA, BLACK, FROST, SPARROW, GRAM, BOOK, TUBE, IN, COAT, CAKE, CRUST, COVER","GRAM, BOOK, TUBE, IN"
"TRAIN, RING, BOUQUET, VEIL, MA, BLACK, FROST, SPARROW, GRAM, BOOK, TUBE, IN, COAT, CAKE, CRUST, COVER","COAT, CAKE, CRUST, COVER"
"MONTY, MOON, CIRCLE, HOUSE, GARTER, SLIP, THONG, TEDDY, PYTHON, BOA, MAMBA, VIPER, BRIEF, DIGEST, ABSTRACT, RUNDOWN","MONTY, MOON, CIRCLE, HOUSE"
"MONTY, MOON, CIRCLE, HOUSE, GARTER, SLIP, THONG, TEDDY, PYTHON, BOA, MAMBA, VIPER, BRIEF, DIGEST, ABSTRACT, RUNDOWN","GARTER, SLIP, THONG, TEDDY"
"MONTY, MOON, CIRCLE, HOUSE, GARTER, SLIP, THONG, TEDDY, PYTHON, BOA, MAMBA, VIPER, BRIEF, DIGEST, ABSTRACT, RUNDOWN","PYTHON, BOA, MAMBA, VIPER"
"MONTY, MOON, CIRCLE, HOUSE, GARTER, SLIP, THONG, TEDDY, PYTHON, BOA, MAMBA, VIPER, BRIEF, DIGEST, ABSTRACT, RUNDOWN","BRIEF, DIGEST, ABSTRACT, RUNDOWN"
"GUM, CHOCOLATE, LICORICE, LOLLIPOP, CONE, POLLEN, ACORN, SAP, FOOL, MARK, CHUMP, SUCKER, POTATO, FACE, NEEDLE, HURRICANE","GUM, CHOCOLATE, LICORICE, LOLLIPOP"
"GUM, CHOCOLATE, LICORICE, LOLLIPOP, CONE, POLLEN, ACORN, SAP, FOOL, MARK, CHUMP, SUCKER, POTATO, FACE, NEEDLE, HURRICANE","CONE, POLLEN, ACORN, SAP"
"GUM, CHOCOLATE, LICORICE, LOLLIPOP, CONE, POLLEN, ACORN, SAP, FOOL, MARK, CHUMP, SUCKER, POTATO, FACE, NEEDLE, HURRICANE","FOOL, MARK, CHUMP, SUCKER"
"GUM, CHOCOLATE, LICORICE, LOLLIPOP, CONE, POLLEN, ACORN, SAP, FOOL, MARK, CHUMP, SUCKER, POTATO, FACE, NEEDLE, HURRICANE","POTATO, FACE, NEEDLE, HURRICANE"
"BULB, BEER, YEAR, RAIL, DRILL, GRIME, CRUNK, BOUNCE, FLASH, SPARKLE, GLITTER, GLEAM, FISH, TRAP, HUNT, FORAGE","BULB, BEER, YEAR, RAIL"
"BULB, BEER, YEAR, RAIL, DRILL, GRIME, CRUNK, BOUNCE, FLASH, SPARKLE, GLITTER, GLEAM, FISH, TRAP, HUNT, FORAGE","DRILL, GRIME, CRUNK, BOUNCE"
"BULB, BEER, YEAR, RAIL, DRILL, GRIME, CRUNK, BOUNCE, FLASH, SPARKLE, GLITTER, GLEAM, FISH, TRAP, HUNT, FORAGE","FLASH, SPARKLE, GLITTER, GLEAM"
"BULB, BEER, YEAR, RAIL, DRILL, GRIME, CRUNK, BOUNCE, FLASH, SPARKLE, GLITTER, GLEAM, FISH, TRAP, HUNT, FORAGE","FISH, TRAP, HUNT, FORAGE"
"ROCK, HENRY, JENNIFER, KATE, METAL, PAPER, GLASS, PLASTIC, KEY, CENTRAL, VITAL, CRITICAL, TEMPO, TIRED, ASSIGNMENT, DEFEAT","ROCK, HENRY, JENNIFER, KATE"
"ROCK, HENRY, JENNIFER, KATE, METAL, PAPER, GLASS, PLASTIC, KEY, CENTRAL, VITAL, CRITICAL, TEMPO, TIRED, ASSIGNMENT, DEFEAT","METAL, PAPER, GLASS, PLASTIC"
"ROCK, HENRY, JENNIFER, KATE, METAL, PAPER, GLASS, PLASTIC, KEY, CENTRAL, VITAL, CRITICAL, TEMPO, TIRED, ASSIGNMENT, DEFEAT","KEY, CENTRAL, VITAL, CRITICAL"
"ROCK, HENRY, JENNIFER, KATE, METAL, PAPER, GLASS, PLASTIC, KEY, CENTRAL, VITAL, CRITICAL, TEMPO, TIRED, ASSIGNMENT, DEFEAT","TEMPO, TIRED, ASSIGNMENT, DEFEAT"
"WOOD, IRON, WEDGE, PUTTER, SHY, SHORT, WANTING, LOW, HEART, CLUB, DIAMOND, SPADE, ACHE, LONG, PINE, THIRST","WOOD, IRON, WEDGE, PUTTER"
"WOOD, IRON, WEDGE, PUTTER, SHY, SHORT, WANTING, LOW, HEART, CLUB, DIAMOND, SPADE, ACHE, LONG, PINE, THIRST","SHY, SHORT, WANTING, LOW"
"WOOD, IRON, WEDGE, PUTTER, SHY, SHORT, WANTING, LOW, HEART, CLUB, DIAMOND, SPADE, ACHE, LONG, PINE, THIRST","HEART, CLUB, DIAMOND, SPADE"
"WOOD, IRON, WEDGE, PUTTER, SHY, SHORT, WANTING, LOW, HEART, CLUB, DIAMOND, SPADE, ACHE, LONG, PINE, THIRST","ACHE, LONG, PINE, THIRST"
"STRAW, CUP, LID, STIRRER, BAT, OWL, WOLF, MOTH, BRICK, CARDINAL, BEET, POPPY, BALLPARK, STICK, GO, ACTION","STRAW, CUP, LID, STIRRER"
"STRAW, CUP, LID, STIRRER, BAT, OWL, WOLF, MOTH, BRICK, CARDINAL, BEET, POPPY, BALLPARK, STICK, GO, ACTION","BAT, OWL, WOLF, MOTH"
"STRAW, CUP, LID, STIRRER, BAT, OWL, WOLF, MOTH, BRICK, CARDINAL, BEET, POPPY, BALLPARK, STICK, GO, ACTION","BRICK, CARDINAL, BEET, POPPY"
"STRAW, CUP, LID, STIRRER, BAT, OWL, WOLF, MOTH, BRICK, CARDINAL, BEET, POPPY, BALLPARK, STICK, GO, ACTION","BALLPARK, STICK, GO, ACTION"
"SHELL, DOWN, SCALES, FUR, CLOCK, NOTES, MAIL, MAPS, BOW, STAND, SALUTE, KNEEL, DOG, ARROW, FINGER, HINT","SHELL, DOWN, SCALES, FUR"
"SHELL, DOWN, SCALES, FUR, CLOCK, NOTES, MAIL, MAPS, BOW, STAND, SALUTE, KNEEL, DOG, ARROW, FINGER, HINT","CLOCK, NOTES, MAIL, MAPS"
"SHELL, DOWN, SCALES, FUR, CLOCK, NOTES, MAIL, MAPS, BOW, STAND, SALUTE, KNEEL, DOG, ARROW, FINGER, HINT","BOW, STAND, SALUTE, KNEEL"
"SHELL, DOWN, SCALES, FUR, CLOCK, NOTES, MAIL, MAPS, BOW, STAND, SALUTE, KNEEL, DOG, ARROW, FINGER, HINT","DOG, ARROW, FINGER, HINT"
"AFGHAN, YAK, ANGORA, ALPACA, JABBER, BLATHER, CHAT, GAB, PUMA, JORDAN, CONVERSE, VANS, SPEECH, WATER, LEAD, TRIAL","AFGHAN, YAK, ANGORA, ALPACA"
"AFGHAN, YAK, ANGORA, ALPACA, JABBER, BLATHER, CHAT, GAB, PUMA, JORDAN, CONVERSE, VANS, SPEECH, WATER, LEAD, TRIAL","JABBER, BLATHER, CHAT, GAB"
"AFGHAN, YAK, ANGORA, ALPACA, JABBER, BLATHER, CHAT, GAB, PUMA, JORDAN, CONVERSE, VANS, SPEECH, WATER, LEAD, TRIAL","PUMA, JORDAN, CONVERSE, VANS"
"AFGHAN, YAK, ANGORA, ALPACA, JABBER, BLATHER, CHAT, GAB, PUMA, JORDAN, CONVERSE, VANS, SPEECH, WATER, LEAD, TRIAL","SPEECH, WATER, LEAD, TRIAL"
"STOCKING, SNOWMAN, REINDEER, MISTLETOE, SHOW, PRESENT, EXHIBIT, DISPLAY, TIGER, CANDY CANE, REFEREE, CROSSWALK, DONUT, LIFESAVER, CHEERIO, BAGEL","STOCKING, SNOWMAN, REINDEER, MISTLETOE"
"STOCKING, SNOWMAN, REINDEER, MISTLETOE, SHOW, PRESENT, EXHIBIT, DISPLAY, TIGER, CANDY CANE, REFEREE, CROSSWALK, DONUT, LIFESAVER, CHEERIO, BAGEL","SHOW, PRESENT, EXHIBIT, DISPLAY"
"STOCKING, SNOWMAN, REINDEER, MISTLETOE, SHOW, PRESENT, EXHIBIT, DISPLAY, TIGER, CANDY CANE, REFEREE, CROSSWALK, DONUT, LIFESAVER, CHEERIO, BAGEL","TIGER, CANDY CANE, REFEREE, CROSSWALK"
"STOCKING, SNOWMAN, REINDEER, MISTLETOE, SHOW, PRESENT, EXHIBIT, DISPLAY, TIGER, CANDY CANE, REFEREE, CROSSWALK, DONUT, LIFESAVER, CHEERIO, BAGEL","DONUT, LIFESAVER, CHEERIO, BAGEL"
"WING, CHAPTER, BRANCH, ARM, STONE, PECK, TON, BUSHEL, FLEE, BEATLE, AUNT, NAT, ANGEL, RED, CUB, MET","WING, CHAPTER, BRANCH, ARM"
"WING, CHAPTER, BRANCH, ARM, STONE, PECK, TON, BUSHEL, FLEE, BEATLE, AUNT, NAT, ANGEL, RED, CUB, MET","STONE, PECK, TON, BUSHEL"
"WING, CHAPTER, BRANCH, ARM, STONE, PECK, TON, BUSHEL, FLEE, BEATLE, AUNT, NAT, ANGEL, RED, CUB, MET","FLEE, BEATLE, AUNT, NAT"
"WING, CHAPTER, BRANCH, ARM, STONE, PECK, TON, BUSHEL, FLEE, BEATLE, AUNT, NAT, ANGEL, RED, CUB, MET","ANGEL, RED, CUB, MET"
"DECO, DADA, POP, GOTHIC, GAGA, LUCK, MACBETH, BIRD, HAHA, DEAD, LOL, ROFL, HOOK, NANA, PETER, WENDY","DECO, DADA, POP, GOTHIC"
"DECO, DADA, POP, GOTHIC, GAGA, LUCK, MACBETH, BIRD, HAHA, DEAD, LOL, ROFL, HOOK, NANA, PETER, WENDY","GAGA, LUCK, MACBETH, BIRD"
"DECO, DADA, POP, GOTHIC, GAGA, LUCK, MACBETH, BIRD, HAHA, DEAD, LOL, ROFL, HOOK, NANA, PETER, WENDY","HAHA, DEAD, LOL, ROFL"
"DECO, DADA, POP, GOTHIC, GAGA, LUCK, MACBETH, BIRD, HAHA, DEAD, LOL, ROFL, HOOK, NANA, PETER, WENDY","HOOK, NANA, PETER, WENDY"
"ROSE, MAY, WILL, DREW, DALE, CLIFF, BROOK, SAVANNA, HANNAH, NATAN, EVE, OTTO, AARON, KAREN, SHARON, DARREN","ROSE, MAY, WILL, DREW"
"ROSE, MAY, WILL, DREW, DALE, CLIFF, BROOK, SAVANNA, HANNAH, NATAN, EVE, OTTO, AARON, KAREN, SHARON, DARREN","DALE, CLIFF, BROOK, SAVANNA"
"ROSE, MAY, WILL, DREW, DALE, CLIFF, BROOK, SAVANNA, HANNAH, NATAN, EVE, OTTO, AARON, KAREN, SHARON, DARREN","HANNAH, NATAN, EVE, OTTO"
"ROSE, MAY, WILL, DREW, DALE, CLIFF, BROOK, SAVANNA, HANNAH, NATAN, EVE, OTTO, AARON, KAREN, SHARON, DARREN","AARON, KAREN, SHARON, DARREN"
"BIRTHDAY, WEDDING, ANNIVERSARY, SHOWER, BATH, SANDWICH, DERBY, READING, BARS, RECEPTION, SERVICE, SIGNAL, ROCK, SOAP, COMIC, MET","BIRTHDAY, WEDDING, ANNIVERSARY, SHOWER"
"BIRTHDAY, WEDDING, ANNIVERSARY, SHOWER, BATH, SANDWICH, DERBY, READING, BARS, RECEPTION, SERVICE, SIGNAL, ROCK, SOAP, COMIC, MET","BATH, SANDWICH, DERBY, READING"
"BIRTHDAY, WEDDING, ANNIVERSARY, SHOWER, BATH, SANDWICH, DERBY, READING, BARS, RECEPTION, SERVICE, SIGNAL, ROCK, SOAP, COMIC, MET","BARS, RECEPTION, SERVICE, SIGNAL"
"BIRTHDAY, WEDDING, ANNIVERSARY, SHOWER, BATH, SANDWICH, DERBY, READING, BARS, RECEPTION, SERVICE, SIGNAL, ROCK, SOAP, COMIC, MET","ROCK, SOAP, COMIC, MET"
"CORN, PEPPER, TOMATO, CUCUMBER, NOODLE, CROWN, DOME, MELON, NUMBER, SINGLE, TRACK, CUT, KETTLE, TRAIN, BIRD, REFEREE","CORN, PEPPER, TOMATO, CUCUMBER"
"CORN, PEPPER, TOMATO, CUCUMBER, NOODLE, CROWN, DOME, MELON, NUMBER, SINGLE, TRACK, CUT, KETTLE, TRAIN, BIRD, REFEREE","NOODLE, CROWN, DOME, MELON"
"CORN, PEPPER, TOMATO, CUCUMBER, NOODLE, CROWN, DOME, MELON, NUMBER, SINGLE, TRACK, CUT, KETTLE, TRAIN, BIRD, REFEREE","NUMBER, SINGLE, TRACK, CUT"
"CORN, PEPPER, TOMATO, CUCUMBER, NOODLE, CROWN, DOME, MELON, NUMBER, SINGLE, TRACK, CUT, KETTLE, TRAIN, BIRD, REFEREE","KETTLE, TRAIN, BIRD, REFEREE"
"JOB, ACTS, MARK, KINGS, WILD, STARS, KRAKEN, FLAMES, SOURCE, GERM, GENESIS, SEED, NAP, PLANT, RANGER, TRIP","JOB, ACTS, MARK, KINGS"
"JOB, ACTS, MARK, KINGS, WILD, STARS, KRAKEN, FLAMES, SOURCE, GERM, GENESIS, SEED, NAP, PLANT, RANGER, TRIP","WILD, STARS, KRAKEN, FLAMES"
"JOB, ACTS, MARK, KINGS, WILD, STARS, KRAKEN, FLAMES, SOURCE, GERM, GENESIS, SEED, NAP, PLANT, RANGER, TRIP","SOURCE, GERM, GENESIS, SEED"
"JOB, ACTS, MARK, KINGS, WILD, STARS, KRAKEN, FLAMES, SOURCE, GERM, GENESIS, SEED, NAP, PLANT, RANGER, TRIP","NAP, PLANT, RANGER, TRIP"
"CAN, MAY, MIGHT, COULD, ACTION, CUT, CAMERA, LIGHTS, LEAD, PRIME, TOP, HEAD, BUTCHER, WAX, TOILET, SCRAP","CAN, MAY, MIGHT, COULD"
"CAN, MAY, MIGHT, COULD, ACTION, CUT, CAMERA, LIGHTS, LEAD, PRIME, TOP, HEAD, BUTCHER, WAX, TOILET, SCRAP","ACTION, CUT, CAMERA, LIGHTS"
"CAN, MAY, MIGHT, COULD, ACTION, CUT, CAMERA, LIGHTS, LEAD, PRIME, TOP, HEAD, BUTCHER, WAX, TOILET, SCRAP","LEAD, PRIME, TOP, HEAD"
"CAN, MAY, MIGHT, COULD, ACTION, CUT, CAMERA, LIGHTS, LEAD, PRIME, TOP, HEAD, BUTCHER, WAX, TOILET, SCRAP","BUTCHER, WAX, TOILET, SCRAP"
"MASK, BLOCK, HIDE, COVER, CROWN, DIAL, HAND, STRAP, NOSE, FAUCET, MASCARA, CANDIDATE, SWORD, TIARA, LASSO, SHIELD","MASK, BLOCK, HIDE, COVER"
"MASK, BLOCK, HIDE, COVER, CROWN, DIAL, HAND, STRAP, NOSE, FAUCET, MASCARA, CANDIDATE, SWORD, TIARA, LASSO, SHIELD","CROWN, DIAL, HAND, STRAP"
"MASK, BLOCK, HIDE, COVER, CROWN, DIAL, HAND, STRAP, NOSE, FAUCET, MASCARA, CANDIDATE, SWORD, TIARA, LASSO, SHIELD","NOSE, FAUCET, MASCARA, CANDIDATE"
"MASK, BLOCK, HIDE, COVER, CROWN, DIAL, HAND, STRAP, NOSE, FAUCET, MASCARA, CANDIDATE, SWORD, TIARA, LASSO, SHIELD","SWORD, TIARA, LASSO, SHIELD"
"LIMA, PINTO, KIDNEY, FAVA, LIMERICK, LINCOLN, LAGOS, LUXOR, LINE, VERSE, RHYME, METER, CREATOR, RAPPER, STALLION, DUDE","LIMA, PINTO, KIDNEY, FAVA"
"LIMA, PINTO, KIDNEY, FAVA, LIMERICK, LINCOLN, LAGOS, LUXOR, LINE, VERSE, RHYME, METER, CREATOR, RAPPER, STALLION, DUDE","LIMERICK, LINCOLN, LAGOS, LUXOR"
"LIMA, PINTO, KIDNEY, FAVA, LIMERICK, LINCOLN, LAGOS, LUXOR, LINE, VERSE, RHYME, METER, CREATOR, RAPPER, STALLION, DUDE","LINE, VERSE, RHYME, METER"
"LIMA, PINTO, KIDNEY, FAVA, LIMERICK, LINCOLN, LAGOS, LUXOR, LINE, VERSE, RHYME, METER, CREATOR, RAPPER, STALLION, DUDE","CREATOR, RAPPER, STALLION, DUDE"
"TAIL, SEAT, BUNS, BOTTOM, SWAG, BOOTY, SPOILS, LOOT, CRADLE, CORD, DIAL, HANDSET, PAD, CRIB, DIGS, JOINT","TAIL, SEAT, BUNS, BOTTOM"
"TAIL, SEAT, BUNS, BOTTOM, SWAG, BOOTY, SPOILS, LOOT, CRADLE, CORD, DIAL, HANDSET, PAD, CRIB, DIGS, JOINT","SWAG, BOOTY, SPOILS, LOOT"
"TAIL, SEAT, BUNS, BOTTOM, SWAG, BOOTY, SPOILS, LOOT, CRADLE, CORD, DIAL, HANDSET, PAD, CRIB, DIGS, JOINT","CRADLE, CORD, DIAL, HANDSET"
"TAIL, SEAT, BUNS, BOTTOM, SWAG, BOOTY, SPOILS, LOOT, CRADLE, CORD, DIAL, HANDSET, PAD, CRIB, DIGS, JOINT","PAD, CRIB, DIGS, JOINT"
"WRENCH, YANK, TUG, JERK, COPY, SAVE, PRINT, FIND, BABE, WILLY, BEETHOVEN, CHARLOTTE, FILE, HAMMER, LEVEL, SAW","WRENCH, YANK, TUG, JERK"
"WRENCH, YANK, TUG, JERK, COPY, SAVE, PRINT, FIND, BABE, WILLY, BEETHOVEN, CHARLOTTE, FILE, HAMMER, LEVEL, SAW","COPY, SAVE, PRINT, FIND"
"WRENCH, YANK, TUG, JERK, COPY, SAVE, PRINT, FIND, BABE, WILLY, BEETHOVEN, CHARLOTTE, FILE, HAMMER, LEVEL, SAW","BABE, WILLY, BEETHOVEN, CHARLOTTE"
"WRENCH, YANK, TUG, JERK, COPY, SAVE, PRINT, FIND, BABE, WILLY, BEETHOVEN, CHARLOTTE, FILE, HAMMER, LEVEL, SAW","FILE, HAMMER, LEVEL, SAW"
"SUNDAY, SATURDAY, FRIDAY, THURSDAY, CAT, CHANCE, LIP, TUESDAY, TURN, SOUR, SPOIL, ROT, THING, LURCH, WEDNESDAY, FESTER","SUNDAY, SATURDAY, FRIDAY, THURSDAY"
"SUNDAY, SATURDAY, FRIDAY, THURSDAY, CAT, CHANCE, LIP, TUESDAY, TURN, SOUR, SPOIL, ROT, THING, LURCH, WEDNESDAY, FESTER","CAT, CHANCE, LIP, TUESDAY"
"SUNDAY, SATURDAY, FRIDAY, THURSDAY, CAT, CHANCE, LIP, TUESDAY, TURN, SOUR, SPOIL, ROT, THING, LURCH, WEDNESDAY, FESTER","TURN, SOUR, SPOIL, ROT"
"SUNDAY, SATURDAY, FRIDAY, THURSDAY, CAT, CHANCE, LIP, TUESDAY, TURN, SOUR, SPOIL, ROT, THING, LURCH, WEDNESDAY, FESTER","THING, LURCH, WEDNESDAY, FESTER"
"LEMON, BOMB, FLOP, DUD, GARDEN, STAR, CANDY, BOTTOM, GHOST, DESERT, IGNORE, JILT, RASPBERRY, HISS, BOO, JEER","LEMON, BOMB, FLOP, DUD"
"LEMON, BOMB, FLOP, DUD, GARDEN, STAR, CANDY, BOTTOM, GHOST, DESERT, IGNORE, JILT, RASPBERRY, HISS, BOO, JEER","GARDEN, STAR, CANDY, BOTTOM"
"LEMON, BOMB, FLOP, DUD, GARDEN, STAR, CANDY, BOTTOM, GHOST, DESERT, IGNORE, JILT, RASPBERRY, HISS, BOO, JEER","GHOST, DESERT, IGNORE, JILT"
"LEMON, BOMB, FLOP, DUD, GARDEN, STAR, CANDY, BOTTOM, GHOST, DESERT, IGNORE, JILT, RASPBERRY, HISS, BOO, JEER","RASPBERRY, HISS, BOO, JEER"
"PUFF, DRAFT, BREEZE, GUST, KICK, BITE, ZIP, TANG, BOXER, PANT, GOGGLE, TONG, YAWN, DRAG, SNOOZE, BORE","PUFF, DRAFT, BREEZE, GUST"
"PUFF, DRAFT, BREEZE, GUST, KICK, BITE, ZIP, TANG, BOXER, PANT, GOGGLE, TONG, YAWN, DRAG, SNOOZE, BORE","KICK, BITE, ZIP, TANG"
"PUFF, DRAFT, BREEZE, GUST, KICK, BITE, ZIP, TANG, BOXER, PANT, GOGGLE, TONG, YAWN, DRAG, SNOOZE, BORE","BOXER, PANT, GOGGLE, TONG"
"PUFF, DRAFT, BREEZE, GUST, KICK, BITE, ZIP, TANG, BOXER, PANT, GOGGLE, TONG, YAWN, DRAG, SNOOZE, BORE","YAWN, DRAG, SNOOZE, BORE"
"FAKE, FORGE, FABRICATE, FIX, FOOD, FASHION, FORWARD, FRIENDS, FUDGE, FIE, FRICK, FIDDLESTICKS, FIREFLY, FLEABAG, FLIPPER, FARGO","FAKE, FORGE, FABRICATE, FIX"
"FAKE, FORGE, FABRICATE, FIX, FOOD, FASHION, FORWARD, FRIENDS, FUDGE, FIE, FRICK, FIDDLESTICKS, FIREFLY, FLEABAG, FLIPPER, FARGO","FOOD, FASHION, FORWARD, FRIENDS"
"FAKE, FORGE, FABRICATE, FIX, FOOD, FASHION, FORWARD, FRIENDS, FUDGE, FIE, FRICK, FIDDLESTICKS, FIREFLY, FLEABAG, FLIPPER, FARGO","FUDGE, FIE, FRICK, FIDDLESTICKS"
"FAKE, FORGE, FABRICATE, FIX, FOOD, FASHION, FORWARD, FRIENDS, FUDGE, FIE, FRICK, FIDDLESTICKS, FIREFLY, FLEABAG, FLIPPER, FARGO","FIREFLY, FLEABAG, FLIPPER, FARGO"
"HIVE, DEN, LAIR, NEST, EVEN, JUST, FAIR, EQUAL, CLOUD, WEB, NET, METAVERSE, IMPOSSIBLE, GOOD, NOTHING, WARREN","HIVE, DEN, LAIR, NEST"
"HIVE, DEN, LAIR, NEST, EVEN, JUST, FAIR, EQUAL, CLOUD, WEB, NET, METAVERSE, IMPOSSIBLE, GOOD, NOTHING, WARREN","EVEN, JUST, FAIR, EQUAL"
"HIVE, DEN, LAIR, NEST, EVEN, JUST, FAIR, EQUAL, CLOUD, WEB, NET, METAVERSE, IMPOSSIBLE, GOOD, NOTHING, WARREN","CLOUD, WEB, NET, METAVERSE"
"HIVE, DEN, LAIR, NEST, EVEN, JUST, FAIR, EQUAL, CLOUD, WEB, NET, METAVERSE, IMPOSSIBLE, GOOD, NOTHING, WARREN","IMPOSSIBLE, GOOD, NOTHING, WARREN"
"SPAM, RADAR, LASER, SCUBA, HOOK, WIRE, CUP, STRAP, BALONEY, CROCK, BUNK, TRIPE, PLATE, DISH, SAUCER, BOWL","SPAM, RADAR, LASER, SCUBA"
"SPAM, RADAR, LASER, SCUBA, HOOK, WIRE, CUP, STRAP, BALONEY, CROCK, BUNK, TRIPE, PLATE, DISH, SAUCER, BOWL","HOOK, WIRE, CUP, STRAP"
"SPAM, RADAR, LASER, SCUBA, HOOK, WIRE, CUP, STRAP, BALONEY, CROCK, BUNK, TRIPE, PLATE, DISH, SAUCER, BOWL","BALONEY, CROCK, BUNK, TRIPE"
"SPAM, RADAR, LASER, SCUBA, HOOK, WIRE, CUP, STRAP, BALONEY, CROCK, BUNK, TRIPE, PLATE, DISH, SAUCER, BOWL","PLATE, DISH, SAUCER, BOWL"
"SCONE, TRIFLE, MASH, ROAST, JAM, BANGER, GROOVE, BOP, LOUNGE, LOAF, HANG, CHILL, PICKLE, SCRAPE, BIND, SPOT","SCONE, TRIFLE, MASH, ROAST"
"SCONE, TRIFLE, MASH, ROAST, JAM, BANGER, GROOVE, BOP, LOUNGE, LOAF, HANG, CHILL, PICKLE, SCRAPE, BIND, SPOT","JAM, BANGER, GROOVE, BOP"
